path,category,size,lines,words,has_frontmatter,frontmatter_keys
.venv/Lib/site-packages/pip/_vendor/requests/__pycache__/certs.cpython-314.pyc,other,702,16,61,False,
.venv/Lib/site-packages/pip/_vendor/requests/__pycache__/compat.cpython-314.pyc,other,2013,79,128,False,
.venv/Lib/site-packages/pip/_vendor/requests/__pycache__/cookies.cpython-314.pyc,other,25486,650,1623,False,
.venv/Lib/site-packages/pip/_vendor/requests/__pycache__/exceptions.cpython-314.pyc,other,8046,106,456,False,
.venv/Lib/site-packages/pip/_vendor/requests/__pycache__/help.cpython-314.pyc,other,4375,150,270,False,
.venv/Lib/site-packages/pip/_vendor/requests/__pycache__/hooks.cpython-314.pyc,other,1125,42,71,False,
.venv/Lib/site-packages/pip/_vendor/requests/__pycache__/models.cpython-314.pyc,other,36562,1152,2363,False,
.venv/Lib/site-packages/pip/_vendor/requests/__pycache__/packages.cpython-314.pyc,other,1384,43,59,False,
.venv/Lib/site-packages/pip/_vendor/requests/__pycache__/sessions.cpython-314.pyc,other,27768,846,1835,False,
.venv/Lib/site-packages/pip/_vendor/requests/__pycache__/status_codes.cpython-314.pyc,other,6037,192,336,False,
.venv/Lib/site-packages/pip/_vendor/requests/__pycache__/structures.cpython-314.pyc,other,5758,107,253,False,
.venv/Lib/site-packages/pip/_vendor/requests/__pycache__/utils.cpython-314.pyc,other,37043,1153,2394,False,
.venv/Lib/site-packages/pip/_vendor/requests/__pycache__/_internal_utils.cpython-314.pyc,other,2041,59,133,False,
.venv/Lib/site-packages/pip/_vendor/requests/__pycache__/__init__.cpython-314.pyc,other,5354,170,334,False,
.venv/Lib/site-packages/pip/_vendor/requests/__pycache__/__version__.cpython-314.pyc,other,607,23,37,False,
.venv/Lib/site-packages/pip/_vendor/resolvelib/LICENSE,other,751,13,117,False,
.venv/Lib/site-packages/pip/_vendor/resolvelib/providers.py,other,8914,196,1066,False,
.venv/Lib/site-packages/pip/_vendor/resolvelib/py.typed,other,0,0,0,False,
.venv/Lib/site-packages/pip/_vendor/resolvelib/reporters.py,other,2037,55,238,False,
.venv/Lib/site-packages/pip/_vendor/resolvelib/structs.py,other,6420,209,631,False,
.venv/Lib/site-packages/pip/_vendor/resolvelib/__init__.py,other,541,27,37,False,
.venv/Lib/site-packages/pip/_vendor/resolvelib/resolvers/abstract.py,other,1543,47,162,False,
.venv/Lib/site-packages/pip/_vendor/resolvelib/resolvers/criterion.py,other,1768,48,193,False,
.venv/Lib/site-packages/pip/_vendor/resolvelib/resolvers/exceptions.py,other,1768,57,163,False,
.venv/Lib/site-packages/pip/_vendor/resolvelib/resolvers/resolution.py,other,24212,627,2076,False,
.venv/Lib/site-packages/pip/_vendor/resolvelib/resolvers/__init__.py,other,640,27,45,False,
.venv/Lib/site-packages/pip/_vendor/resolvelib/resolvers/__pycache__/abstract.cpython-314.pyc,other,2815,94,183,False,
.venv/Lib/site-packages/pip/_vendor/resolvelib/resolvers/__pycache__/criterion.cpython-314.pyc,other,3853,82,212,False,
.venv/Lib/site-packages/pip/_vendor/resolvelib/resolvers/__pycache__/exceptions.cpython-314.pyc,other,5242,116,205,False,
.venv/Lib/site-packages/pip/_vendor/resolvelib/resolvers/__pycache__/resolution.cpython-314.pyc,other,28193,854,1604,False,
.venv/Lib/site-packages/pip/_vendor/resolvelib/resolvers/__pycache__/__init__.cpython-314.pyc,other,757,24,34,False,
.venv/Lib/site-packages/pip/_vendor/resolvelib/__pycache__/providers.cpython-314.pyc,other,10348,247,1086,False,
.venv/Lib/site-packages/pip/_vendor/resolvelib/__pycache__/reporters.cpython-314.pyc,other,4467,103,256,False,
.venv/Lib/site-packages/pip/_vendor/resolvelib/__pycache__/structs.cpython-314.pyc,other,16764,384,704,False,
.venv/Lib/site-packages/pip/_vendor/resolvelib/__pycache__/__init__.cpython-314.pyc,other,657,20,28,False,
.venv/Lib/site-packages/pip/_vendor/rich/abc.py,other,890,33,95,False,
.venv/Lib/site-packages/pip/_vendor/rich/align.py,other,10324,306,956,False,
.venv/Lib/site-packages/pip/_vendor/rich/ansi.py,other,6921,241,623,False,
.venv/Lib/site-packages/pip/_vendor/rich/bar.py,other,3263,93,375,False,
.venv/Lib/site-packages/pip/_vendor/rich/box.py,other,10686,474,1085,False,
.venv/Lib/site-packages/pip/_vendor/rich/cells.py,other,5130,174,618,False,
.venv/Lib/site-packages/pip/_vendor/rich/color.py,other,18211,621,1797,False,
.venv/Lib/site-packages/pip/_vendor/rich/color_triplet.py,other,1054,38,129,False,
.venv/Lib/site-packages/pip/_vendor/rich/columns.py,other,7131,187,659,False,
.venv/Lib/site-packages/pip/_vendor/rich/console.py,other,100849,2680,9560,False,
.venv/Lib/site-packages/pip/_vendor/rich/constrain.py,other,1288,37,122,False,
.venv/Lib/site-packages/pip/_vendor/rich/containers.py,other,5502,167,507,False,
.venv/Lib/site-packages/pip/_vendor/rich/control.py,other,6487,219,621,False,
.venv/Lib/site-packages/pip/_vendor/rich/default_styles.py,other,8257,193,469,False,
.venv/Lib/site-packages/pip/_vendor/rich/diagnose.py,other,1025,39,84,False,
.venv/Lib/site-packages/pip/_vendor/rich/emoji.py,other,2367,91,243,False,
.venv/Lib/site-packages/pip/_vendor/rich/errors.py,other,642,34,56,False,
.venv/Lib/site-packages/pip/_vendor/rich/filesize.py,other,2484,88,317,False,
.venv/Lib/site-packages/pip/_vendor/rich/file_proxy.py,other,1683,57,154,False,
.venv/Lib/site-packages/pip/_vendor/rich/highlighter.py,other,9586,232,700,False,
.venv/Lib/site-packages/pip/_vendor/rich/json.py,other,5031,139,518,False,
.venv/Lib/site-packages/pip/_vendor/rich/jupyter.py,other,3252,101,330,False,
.venv/Lib/site-packages/pip/_vendor/rich/layout.py,other,14004,442,1298,False,
.venv/Lib/site-packages/pip/_vendor/rich/LICENSE,other,1056,19,167,False,
.venv/Lib/site-packages/pip/_vendor/rich/live.py,other,15180,400,1301,False,
.venv/Lib/site-packages/pip/_vendor/rich/live_render.py,other,3521,106,311,False,
.venv/Lib/site-packages/pip/_vendor/rich/logging.py,other,12468,297,1109,False,
.venv/Lib/site-packages/pip/_vendor/rich/markup.py,other,8451,251,769,False,
.venv/Lib/site-packages/pip/_vendor/rich/measure.py,other,5305,151,492,False,
.venv/Lib/site-packages/pip/_vendor/rich/padding.py,other,4908,141,484,False,
.venv/Lib/site-packages/pip/_vendor/rich/pager.py,other,828,34,92,False,
.venv/Lib/site-packages/pip/_vendor/rich/palette.py,other,3396,100,350,False,
.venv/Lib/site-packages/pip/_vendor/rich/panel.py,other,11157,317,970,False,
.venv/Lib/site-packages/pip/_vendor/rich/pretty.py,other,36391,1016,3230,False,
.venv/Lib/site-packages/pip/_vendor/rich/progress.py,other,60408,1715,5859,False,
.venv/Lib/site-packages/pip/_vendor/rich/progress_bar.py,other,8162,223,836,False,
.venv/Lib/site-packages/pip/_vendor/rich/prompt.py,other,12447,400,1214,False,
.venv/Lib/site-packages/pip/_vendor/rich/protocol.py,other,1391,42,130,False,
.venv/Lib/site-packages/pip/_vendor/rich/py.typed,other,0,0,0,False,
.venv/Lib/site-packages/pip/_vendor/rich/region.py,other,166,10,21,False,
.venv/Lib/site-packages/pip/_vendor/rich/repr.py,other,4431,149,379,False,
.venv/Lib/site-packages/pip/_vendor/rich/rule.py,other,4602,130,438,False,
.venv/Lib/site-packages/pip/_vendor/rich/scope.py,other,2843,86,277,False,
.venv/Lib/site-packages/pip/_vendor/rich/screen.py,other,1591,54,148,False,
.venv/Lib/site-packages/pip/_vendor/rich/segment.py,other,24743,752,2487,False,
.venv/Lib/site-packages/pip/_vendor/rich/spinner.py,other,4214,132,432,False,
.venv/Lib/site-packages/pip/_vendor/rich/status.py,other,4424,131,419,False,
.venv/Lib/site-packages/pip/_vendor/rich/style.py,other,26990,792,2661,False,
.venv/Lib/site-packages/pip/_vendor/rich/styled.py,other,1258,42,122,False,
.venv/Lib/site-packages/pip/_vendor/rich/syntax.py,other,36371,985,3093,False,
.venv/Lib/site-packages/pip/_vendor/rich/table.py,other,40049,1006,3731,False,
.venv/Lib/site-packages/pip/_vendor/rich/terminal_theme.py,other,3370,153,416,False,
.venv/Lib/site-packages/pip/_vendor/rich/text.py,other,47552,1361,4815,False,
.venv/Lib/site-packages/pip/_vendor/rich/theme.py,other,3771,115,414,False,
.venv/Lib/site-packages/pip/_vendor/rich/themes.py,other,102,5,11,False,
.venv/Lib/site-packages/pip/_vendor/rich/traceback.py,other,35861,899,2820,False,
.venv/Lib/site-packages/pip/_vendor/rich/tree.py,other,9451,257,862,False,
.venv/Lib/site-packages/pip/_vendor/rich/_cell_widths.py,other,10209,454,1359,False,
.venv/Lib/site-packages/pip/_vendor/rich/_emoji_codes.py,other,140235,3610,7220,False,
.venv/Lib/site-packages/pip/_vendor/rich/_emoji_replace.py,other,1064,32,105,False,
.venv/Lib/site-packages/pip/_vendor/rich/_export_format.py,other,2128,76,136,False,
.venv/Lib/site-packages/pip/_vendor/rich/_extension.py,other,265,10,29,False,
.venv/Lib/site-packages/pip/_vendor/rich/_fileno.py,other,799,24,102,False,
.venv/Lib/site-packages/pip/_vendor/rich/_inspect.py,other,9656,268,944,False,
.venv/Lib/site-packages/pip/_vendor/rich/_log_render.py,other,3225,94,252,False,
.venv/Lib/site-packages/pip/_vendor/rich/_loop.py,other,1236,43,137,False,
.venv/Lib/site-packages/pip/_vendor/rich/_null_file.py,other,1394,69,162,False,
.venv/Lib/site-packages/pip/_vendor/rich/_palettes.py,other,7063,309,907,False,
.venv/Lib/site-packages/pip/_vendor/rich/_pick.py,other,423,17,55,False,
.venv/Lib/site-packages/pip/_vendor/rich/_ratio.py,other,5325,153,686,False,
.venv/Lib/site-packages/pip/_vendor/rich/_spinners.py,other,19919,482,1131,False,
.venv/Lib/site-packages/pip/_vendor/rich/_stack.py,other,351,16,45,False,
.venv/Lib/site-packages/pip/_vendor/rich/_timer.py,other,417,19,54,False,
.venv/Lib/site-packages/pip/_vendor/rich/_win32_console.py,other,22755,661,2121,False,
.venv/Lib/site-packages/pip/_vendor/rich/_windows.py,other,1925,71,166,False,
.venv/Lib/site-packages/pip/_vendor/rich/_windows_renderer.py,other,2783,56,195,False,
.venv/Lib/site-packages/pip/_vendor/rich/_wrap.py,other,3404,93,367,False,
.venv/Lib/site-packages/pip/_vendor/rich/__init__.py,other,6090,177,724,False,
.venv/Lib/site-packages/pip/_vendor/rich/__main__.py,other,7896,245,672,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/abc.cpython-314.pyc,other,1931,42,99,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/align.cpython-314.pyc,other,14962,507,863,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/ansi.cpython-314.pyc,other,10246,342,563,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/bar.cpython-314.pyc,other,5231,164,271,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/box.cpython-314.pyc,other,14389,623,993,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/cells.cpython-314.pyc,other,6466,235,437,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/color.cpython-314.pyc,other,28699,809,1276,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/color_triplet.cpython-314.pyc,other,2399,57,104,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/columns.cpython-314.pyc,other,9840,374,629,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/console.cpython-314.pyc,other,137973,3873,8676,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/constrain.cpython-314.pyc,other,2837,68,121,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/containers.cpython-314.pyc,other,12204,356,603,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/control.cpython-314.pyc,other,13578,343,571,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/default_styles.cpython-314.pyc,other,10923,246,440,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/diagnose.cpython-314.pyc,other,1699,41,70,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/emoji.cpython-314.pyc,other,4988,118,223,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/errors.cpython-314.pyc,other,2043,62,98,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/filesize.cpython-314.pyc,other,3735,112,290,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/file_proxy.cpython-314.pyc,other,4702,113,177,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/highlighter.cpython-314.pyc,other,11214,245,426,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/json.cpython-314.pyc,other,6578,213,523,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/jupyter.cpython-314.pyc,other,6660,173,263,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/layout.cpython-314.pyc,other,25317,630,1206,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/live.cpython-314.pyc,other,23581,672,1306,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/live_render.cpython-314.pyc,other,5571,184,320,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/logging.cpython-314.pyc,other,15679,410,1027,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/markup.cpython-314.pyc,other,11339,400,663,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/measure.cpython-314.pyc,other,7474,202,415,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/padding.cpython-314.pyc,other,8172,294,473,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/pager.cpython-314.pyc,other,2460,80,133,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/palette.cpython-314.pyc,other,6614,156,252,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/panel.cpython-314.pyc,other,14524,525,927,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/pretty.cpython-314.pyc,other,49592,1372,2634,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/progress.cpython-314.pyc,other,88761,2442,5369,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/progress_bar.cpython-314.pyc,other,12209,409,721,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/prompt.cpython-314.pyc,other,19813,681,1233,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/protocol.cpython-314.pyc,other,2093,65,115,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/region.cpython-314.pyc,other,887,18,26,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/repr.cpython-314.pyc,other,8891,216,347,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/rule.cpython-314.pyc,other,7720,272,454,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/scope.cpython-314.pyc,other,4444,137,259,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/screen.cpython-314.pyc,other,3131,101,168,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/segment.cpython-314.pyc,other,33709,916,2107,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/spinner.cpython-314.pyc,other,7060,223,418,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/status.cpython-314.pyc,other,7662,276,516,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/style.cpython-314.pyc,other,42072,1207,2218,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/styled.cpython-314.pyc,other,2727,63,110,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/syntax.cpython-314.pyc,other,46238,1290,2693,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/table.cpython-314.pyc,other,51582,1575,3242,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/terminal_theme.cpython-314.pyc,other,3698,67,147,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/text.cpython-314.pyc,other,73085,2082,4268,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/theme.cpython-314.pyc,other,7814,203,418,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/themes.cpython-314.pyc,other,337,5,8,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/traceback.cpython-314.pyc,other,42690,1281,2441,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/tree.cpython-314.pyc,other,13237,402,765,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/_cell_widths.cpython-314.pyc,other,15870,448,567,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/_emoji_codes.cpython-314.pyc,other,206017,3481,8034,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/_emoji_replace.cpython-314.pyc,other,2153,54,74,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/_export_format.cpython-314.pyc,other,2372,70,126,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/_extension.cpython-314.pyc,other,703,14,21,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/_fileno.cpython-314.pyc,other,1022,30,72,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/_inspect.cpython-314.pyc,other,14652,461,889,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/_log_render.cpython-314.pyc,other,4908,196,252,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/_loop.cpython-314.pyc,other,2546,79,148,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/_null_file.cpython-314.pyc,other,6641,94,130,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/_palettes.cpython-314.pyc,other,9415,24,286,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/_pick.cpython-314.pyc,other,910,34,61,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/_ratio.cpython-314.pyc,other,7665,240,511,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/_spinners.cpython-314.pyc,other,15738,536,857,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/_stack.cpython-314.pyc,other,1415,27,54,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/_timer.cpython-314.pyc,other,1060,27,51,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/_win32_console.cpython-314.pyc,other,33551,840,2031,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/_windows.cpython-314.pyc,other,3113,99,141,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/_windows_renderer.cpython-314.pyc,other,3902,88,159,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/_wrap.cpython-314.pyc,other,3683,133,272,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/__init__.cpython-314.pyc,other,8415,275,694,False,
.venv/Lib/site-packages/pip/_vendor/rich/__pycache__/__main__.cpython-314.pyc,other,10389,285,630,False,
.venv/Lib/site-packages/pip/_vendor/tomli/LICENSE,other,1072,21,169,False,
.venv/Lib/site-packages/pip/_vendor/tomli/py.typed,other,26,1,6,False,
.venv/Lib/site-packages/pip/_vendor/tomli/_parser.py,other,25778,777,2922,False,
.venv/Lib/site-packages/pip/_vendor/tomli/_re.py,other,3235,115,343,False,
.venv/Lib/site-packages/pip/_vendor/tomli/_types.py,other,254,10,36,False,
.venv/Lib/site-packages/pip/_vendor/tomli/__init__.py,other,314,8,42,False,
.venv/Lib/site-packages/pip/_vendor/tomli/__pycache__/_parser.cpython-314.pyc,other,35882,1104,1717,False,
.venv/Lib/site-packages/pip/_vendor/tomli/__pycache__/_re.cpython-314.pyc,other,4763,147,238,False,
.venv/Lib/site-packages/pip/_vendor/tomli/__pycache__/_types.cpython-314.pyc,other,405,8,11,False,
.venv/Lib/site-packages/pip/_vendor/tomli/__pycache__/__init__.cpython-314.pyc,other,361,7,9,False,
